date,level,appr,R,tod,win50_20,win100_30,lv,conf,pen,press30,flow30,dvel15,flow3,res3,big3,vol3_rel,dtouch,fav60,fav90,thr60,held50,held100,broke20
2026-02-09,ASIAH,below,-1,66,0,0,25266.0,0,5.25,-61.0,-471,-2,-360,-30.0,-40,1.2114506199109143,-72,25.0,25.0,95.25,0,0,1
2026-02-09,ASIAL,below,-1,15,0,0,25156.5,1,10.75,-60.5,-379,-1333,-300,8.25,-85,0.8665394253366052,-167,64.25,64.25,121.0,1,0,1
2026-02-09,LDNH,below,-1,44,0,0,25215.25,1,4.0,-62.5,-449,-148,-60,-14.0,-22,0.7966442243293735,-154,49.25,49.25,120.0,0,0,1
2026-02-09,ONH,below,-1,116,0,0,25346.5,0,0.5,-25.5,-725,-311,-298,-14.5,-24,0.8090905207398865,-203,6.5,6.5,70.0,0,0,1
2026-02-09,PDC,below,-1,11,0,0,25146.75,1,1.5,-49.5,-121,-601,-1145,-45.75,-1027,1.3936800820073987,130,54.5,54.5,128.75,1,0,1
2026-02-09,PDEQ,above,1,1,1,1,24961.375,3,5.875,-80.0,-1652,-1127,-839,-58.0,-602,5.533702947184126,-225,292.625,367.625,0.0,1,1,0
2026-02-09,PDH,below,-1,45,0,0,25222.0,1,13.5,-92.25,-456,-361,-406,-32.5,-48,0.8833964330785531,-174,56.0,56.0,115.5,1,0,1
2026-02-09,PMH,below,-1,18,1,0,25185.25,0,0.0,-122.0,-792,-1550,-150,-43.75,-55,0.8897139481900261,-153,93.0,93.0,92.25,1,0,1
2026-02-10,ASIAL,above,1,11,0,1,25278.5,2,2.0,-87.75,-316,-238,-292,-15.0,-183,1.4592540900984727,-311,168.75,168.75,22.75,1,1,1
2026-02-10,LDNH,below,-1,36,0,0,25421.5,3,22.0,-101.25,-1953,-1114,-900,-44.5,-23,1.1018068758629598,-800,73.5,92.25,25.75,1,0,1
2026-02-10,LDNL,above,1,7,0,0,25322.75,1,19.0,-72.25,-155,-243,-365,-57.25,-146,1.7982555934774365,-158,124.5,124.5,67.0,1,1,1
2026-02-10,ONH,below,-1,36,0,0,25421.5,3,22.0,-101.25,-1953,-1114,-900,-44.5,-23,1.1018068758629598,-800,73.5,92.25,25.75,1,0,1
2026-02-10,ONL,above,1,11,0,1,25278.5,2,2.0,-87.75,-316,-238,-292,-15.0,-183,1.4592540900984727,-311,168.75,168.75,22.75,1,1,1
2026-02-10,PDC,above,1,6,0,0,25337.75,1,14.0,-42.25,21,134,-96,-16.75,-93,1.975664154032918,-383,109.5,109.5,82.0,1,1,1
2026-02-10,PDH,below,-1,36,1,0,25428.75,3,14.75,-101.25,-1953,-1114,-900,-44.5,-23,1.1018068758629598,-800,80.75,99.5,18.5,1,0,0
2026-02-10,PMH,below,-1,36,0,0,25421.5,3,22.0,-101.25,-1953,-1114,-900,-44.5,-23,1.1018068758629598,-800,73.5,92.25,25.75,1,0,1
2026-02-10,PML,above,1,11,0,0,25292.25,2,15.75,-87.75,-316,-238,-292,-15.0,-183,1.4592540900984727,-311,155.0,155.0,36.5,1,1,1
2026-02-11,ASIAH,above,1,7,1,0,25345.5,0,0.25,-39.75,-668,-701,-170,0.75,-45,1.8958719604458372,34,91.25,91.25,287.25,1,0,1
2026-02-11,ASIAL,above,1,35,0,0,25267.5,1,1.75,-93.25,-610,-389,264,14.0,-6,0.8763709386746307,166,33.0,33.0,209.25,0,0,1
2026-02-11,LDNH,above,1,32,0,0,25279.0,1,1.0,-148.25,-1352,-261,-254,-26.75,14,1.221879760512984,-387,24.25,24.25,220.75,0,0,1
2026-02-11,LDNL,above,1,43,0,0,25146.25,2,4.5,-231.75,-1720,-719,-970,-83.5,-577,1.613955252180508,-514,125.25,128.75,88.0,1,1,1
2026-02-11,ONL,above,1,43,0,0,25146.25,2,4.5,-231.75,-1720,-719,-970,-83.5,-577,1.613955252180508,-514,125.25,128.75,88.0,1,1,1
2026-02-11,PDC,above,1,41,0,0,25219.75,0,11.25,-166.5,-1004,-419,-343,-43.75,-211,1.3862650905885103,-170,51.75,55.25,161.5,1,0,1
2026-02-11,PDEQ,above,1,27,0,0,25322.75,0,22.75,-100.25,-1388,-326,-397,-48.5,-10,0.9945613901120813,-232,20.5,20.5,264.5,0,0,1
2026-02-11,PDL,above,1,42,0,0,25198.25,0,28.25,-189.25,-1201,-357,-205,-58.25,-177,1.4503823542412588,-286,73.25,76.75,140.0,1,0,1
2026-02-11,PML,above,1,43,0,0,25146.25,2,4.5,-231.75,-1720,-719,-970,-83.5,-577,1.613955252180508,-514,125.25,128.75,88.0,1,1,1
2026-02-12,ASIAL,above,1,19,0,0,25242.5,0,2.5,-118.25,-2705,-1380,-530,-36.25,-37,1.0701711291247034,-382,49.5,49.5,163.75,0,0,1
2026-02-12,LDNH,below,-1,8,1,1,25384.0,0,8.5,20.0,1056,977,-117,-11.25,-58,1.8390337142624749,-30,258.75,440.5,5.25,1,1,0
2026-02-12,ONL,above,1,27,0,0,25206.0,0,0.0,-136.0,-2624,-1993,-442,-52.5,-66,0.8885779254853944,71,54.25,54.25,182.0,1,0,1
2026-02-12,PDC,above,1,15,0,0,25278.5,0,5.5,-93.5,-2198,-806,-1339,-81.25,-95,1.4860982866523031,-506,23.5,23.5,199.75,0,0,1
2026-02-12,PDEQ,above,1,16,0,0,25261.75,0,0.75,-80.0,-2163,-1308,-977,-54.0,-128,1.5496432935241022,69,40.25,40.25,183.0,0,0,1
2026-02-12,PDL,above,1,84,0,0,25058.25,0,6.25,-173.5,-1608,-553,-551,-62.5,-99,1.055176919101803,-327,3.75,3.75,252.5,0,0,1
2026-02-13,ASIAH,below,-1,18,1,1,24832.25,1,17.25,-74.0,-843,-30,-81,-17.75,-129,1.0931593999123388,-517,151.25,151.25,96.25,1,1,1
2026-02-13,ASIAL,above,1,10,0,0,24642.25,0,24.75,-113.5,-993,27,-391,-59.25,-153,1.4172476227135995,-388,286.25,286.25,63.5,1,1,1
2026-02-13,LDNH,below,-1,16,0,0,24808.0,0,7.5,-60.5,-626,-346,-432,-114.75,-127,1.2324513781739908,137,127.0,127.0,120.5,1,1,1
2026-02-13,LDNL,above,1,10,0,0,24624.0,2,6.5,-113.5,-993,27,-391,-59.25,-153,1.4172476227135995,-388,304.5,304.5,45.25,1,1,1
2026-02-13,ONH,below,-1,58,0,0,24864.75,0,1.75,-165.5,-2652,-784,-946,-70.0,-163,1.17869221129251,-657,143.75,143.75,63.75,1,1,1
2026-02-13,ONL,above,1,10,0,0,24620.5,2,3.0,-113.5,-993,27,-391,-59.25,-153,1.4172476227135995,-388,308.0,308.0,41.75,1,1,1
2026-02-13,PMH,below,-1,18,1,1,24823.25,1,26.25,-74.0,-843,-30,-81,-17.75,-129,1.0931593999123388,-517,142.25,142.25,105.25,1,1,1
2026-02-13,PML,above,1,10,0,0,24620.5,2,3.0,-113.5,-993,27,-391,-59.25,-153,1.4172476227135995,-388,308.0,308.0,41.75,1,1,1
2026-02-16,ASIAL,below,-1,35,1,1,24793.75,2,1.0,-31.75,-459,-330,17,-7.5,57,0.6222325798182241,6,115.25,115.25,3.75,1,1,0
2026-02-16,PDEQ,below,-1,30,1,1,24787.125,2,1.125,-25.25,-387,-426,-116,-14.0,-21,0.7673258693453314,-193,108.625,108.625,10.375,1,1,0
2026-02-17,ASIAH,below,-1,250,0,0,24824.25,0,30.5,-192.5,655,174,-131,-47.25,-70,1.210992216494101,-27,11.5,21.0,62.25,0,0,1
2026-02-17,ASIAL,above,1,21,0,0,24558.25,1,2.25,-97.75,-131,-1366,-372,-78.5,129,1.3462269122819919,399,82.75,233.5,109.0,1,1,1
2026-02-17,LDNH,below,-1,4,0,0,24726.75,1,37.0,-110.5,-1013,-197,-805,-57.0,-158,2.968466718466719,-720,277.5,277.5,89.0,1,1,1
2026-02-17,LDNL,above,1,20,0,0,24572.25,1,3.5,-71.5,-459,-521,-636,-41.25,-216,1.0419977713231396,-840,68.75,219.5,123.0,1,1,1
2026-02-17,ONH,below,-1,250,0,0,24842.5,0,12.25,-192.5,655,174,-131,-47.25,-70,1.210992216494101,-27,29.75,39.25,44.0,0,0,1
2026-02-17,ONL,above,1,25,0,0,24518.0,1,18.0,-136.25,-319,-783,-521,-64.0,-232,1.1405474781142846,-380,123.0,278.75,68.75,1,1,1
2026-02-17,PDC,below,-1,4,0,0,24747.25,1,16.5,-110.5,-1013,-197,-805,-57.0,-158,2.968466718466719,-720,298.0,298.0,68.5,1,1,1
2026-02-17,PDEQ,below,-1,4,0,0,24734.125,2,29.625,-110.5,-1013,-197,-805,-57.0,-158,2.968466718466719,-720,284.875,284.875,81.625,1,1,1
2026-02-17,PDH,below,-1,7,1,1,24797.5,0,10.25,-148.5,-1092,-894,-40,-41.75,-23,1.6570625439212932,-40,348.25,348.25,18.25,1,1,0
2026-02-17,PMH,below,-1,1,1,0,24705.25,0,6.0,-78.75,-350,90,-171,-46.25,-102,6.863797595504912,-175,243.0,256.0,110.5,1,1,1
2026-02-17,PML,above,1,25,0,0,24518.0,1,18.0,-136.25,-319,-783,-521,-64.0,-232,1.1405474781142846,-380,123.0,278.75,68.75,1,1,1
2026-02-18,ASIAH,below,-1,13,0,0,24847.0,1,21.25,-35.0,-324,-535,178,-59.5,359,1.2502253665361343,167,55.0,55.0,234.25,1,0,1
2026-02-18,LDNH,below,-1,31,0,0,24962.5,2,9.5,-167.5,-819,-1218,-218,-22.5,116,0.8675226051420665,-241,-3.0,-3.0,137.25,0,0,1
2026-02-18,LDNL,below,-1,3,1,0,24833.5,1,0.25,23.25,-650,-627,-388,-29.25,-174,3.8311356434631505,17,77.75,77.75,240.5,1,0,1
2026-02-18,ONH,below,-1,31,0,0,24962.5,2,9.5,-167.5,-819,-1218,-218,-22.5,116,0.8675226051420665,-241,-3.0,-3.0,137.25,0,0,1
2026-02-18,PDH,below,-1,24,0,0,24889.75,0,4.75,-54.0,-16,1243,-1223,-72.75,-378,0.9799887531031833,-820,6.25,6.25,197.75,0,0,1
2026-02-18,PMH,below,-1,31,0,0,24962.5,2,9.5,-167.5,-819,-1218,-218,-22.5,116,0.8675226051420665,-241,-3.0,-3.0,137.25,0,0,1
2026-02-19,ASIAL,below,-1,33,1,0,24937.75,1,18.75,-89.0,-2120,-981,-1153,-73.25,-190,1.1206882791425241,-828,88.75,88.75,9.25,1,0,0
2026-02-19,ONL,above,1,5,0,0,24798.0,1,2.5,-30.0,-765,-416,-464,-37.5,-135,2.216568758962024,-431,158.5,158.5,35.0,1,1,1
2026-02-19,PDC,below,-1,110,1,1,24957.5,0,0.75,-75.75,-478,-420,-145,-19.25,-11,1.0899624150891347,-45,156.25,175.0,2.0,1,1,0
2026-02-19,PDEQ,below,-1,33,1,0,24940.125,1,16.375,-89.0,-2120,-981,-1153,-73.25,-190,1.1206882791425241,-828,91.125,91.125,6.875,1,0,0
2026-02-19,PDL,above,1,230,1,0,24752.0,0,3.0,-34.75,-566,-309,-233,-18.0,-52,1.5164117985795633,-170,97.0,97.25,0.0,1,0,0
2026-02-19,PML,above,1,5,0,0,24798.0,1,2.5,-30.0,-765,-416,-464,-37.5,-135,2.216568758962024,-431,158.5,158.5,35.0,1,1,1
2026-02-20,ASIAH,below,-1,16,1,1,24956.0,1,1.5,-237.0,-1889,-1544,-527,-43.5,11,0.6643377824445207,-278,104.0,104.0,127.0,1,1,1
2026-02-20,ASIAL,below,-1,7,1,0,24878.0,1,14.5,-93.0,-867,-1276,-506,-54.75,-41,1.9799476108752594,88,54.0,54.0,205.0,1,0,1
2026-02-20,LDNH,below,-1,31,0,0,24984.75,2,92.5,-322.75,-3080,16,-1608,-180.75,-470,2.1625645097260815,-1274,126.5,126.5,142.5,1,1,1
2026-02-20,LDNL,below,-1,3,0,0,24791.0,0,28.5,-33.5,-337,-298,-686,-83.5,-132,2.8217210815662512,-273,-1.75,-1.75,292.0,0,0,1
2026-02-20,ONH,below,-1,31,0,0,24984.75,2,92.5,-322.75,-3080,16,-1608,-180.75,-470,2.1625645097260815,-1274,126.5,126.5,142.5,1,1,1
2026-02-20,PDC,below,-1,6,0,0,24863.5,2,12.5,-95.25,-956,-1255,-588,-61.25,-54,1.8815285797703238,-141,39.5,39.5,219.5,0,0,1
2026-02-20,PDEQ,below,-1,5,0,0,24854.25,1,0.75,-85.75,-819,-875,-720,-68.75,-127,2.0477163303585297,-453,30.25,30.25,228.75,0,0,1
2026-02-20,PDH,below,-1,31,0,0,24959.5,1,117.75,-322.75,-3080,16,-1608,-180.75,-470,2.1625645097260815,-1274,101.25,101.25,167.75,1,1,1
2026-02-20,PDL,below,-1,1,0,0,24749.0,0,6.25,28.25,285,11,-257,-25.75,-38,4.428754813863929,-78,7.25,7.25,334.0,0,0,1
2026-02-20,PMH,below,-1,31,0,0,24984.75,2,92.5,-322.75,-3080,16,-1608,-180.75,-470,2.1625645097260815,-1274,126.5,126.5,142.5,1,1,1
2026-02-23,ASIAH,above,1,14,0,0,24882.75,2,3.75,-78.75,-876,-617,-331,-26.5,-116,1.078021811363417,-272,82.5,82.5,66.5,1,0,1
2026-02-23,ASIAL,above,1,82,0,0,24807.25,1,34.5,-112.5,-1677,-741,-633,-45.5,-320,1.5594081412332508,-665,-8.0,-8.0,139.25,0,0,1
2026-02-23,LDNL,above,1,15,1,0,24877.5,2,12.0,-88.5,-1060,-1085,-368,-31.75,-27,1.0384257149085432,-220,87.75,87.75,61.25,1,0,1
2026-02-23,ONL,above,1,82,0,0,24807.25,1,34.5,-112.5,-1677,-741,-633,-45.5,-320,1.5594081412332508,-665,-8.0,-8.0,139.25,0,0,1
2026-02-23,PDEQ,above,1,11,0,0,24909.0,0,6.75,-28.75,-436,-588,-720,-110.25,15,1.5011852776044916,102,56.25,56.25,77.75,1,0,1
2026-02-23,PDL,above,1,98,1,1,24678.5,0,4.25,-165.25,-3388,-2074,-618,-14.5,-175,1.1924258370339949,-260,110.75,110.75,10.5,1,1,0
2026-02-23,PML,above,1,14,0,0,24883.75,2,4.75,-78.75,-876,-617,-331,-26.5,-116,1.078021811363417,-272,81.5,81.5,67.5,1,0,1
2026-02-24,ASIAH,below,-1,14,0,0,24888.25,3,24.75,-58.0,511,431,-469,-46.0,-85,0.9711222505885494,-478,68.75,68.75,142.75,1,0,1
2026-02-24,LDNH,below,-1,14,0,0,24902.25,3,10.75,-58.0,511,431,-469,-46.0,-85,0.9711222505885494,-478,82.75,82.75,128.75,1,0,1
2026-02-24,LDNL,above,1,1,0,0,24761.0,2,7.25,-107.5,-1399,-609,-712,-53.25,-101,6.3072463768115945,-494,261.75,270.0,66.5,1,1,1
2026-02-24,ONH,below,-1,14,0,0,24902.25,3,10.75,-58.0,511,431,-469,-46.0,-85,0.9711222505885494,-478,82.75,82.75,128.75,1,0,1
2026-02-24,ONL,above,1,1,0,0,24761.0,2,7.25,-107.5,-1399,-609,-712,-53.25,-101,6.3072463768115945,-494,261.75,270.0,66.5,1,1,1
2026-02-24,PDC,above,1,1,0,0,24768.0,2,14.25,-107.5,-1399,-609,-712,-53.25,-101,6.3072463768115945,-494,254.75,263.0,73.5,1,1,1
2026-02-24,PDEQ,below,-1,11,0,0,24854.0,0,15.5,-3.25,1053,733,-253,-67.0,-48,1.5659259579185294,-112,34.5,34.5,170.0,0,0,1
2026-02-24,PDH,below,-1,103,1,0,25040.0,0,7.25,-20.25,-856,-846,-767,-30.5,-143,1.1835926634925311,-449,70.75,70.75,36.25,1,0,1
2026-02-24,PMH,below,-1,14,0,0,24902.25,3,10.75,-58.0,511,431,-469,-46.0,-85,0.9711222505885494,-478,82.75,82.75,128.75,1,0,1
2026-02-24,PML,above,1,1,0,0,24788.25,1,34.5,-107.5,-1399,-609,-712,-53.25,-101,6.3072463768115945,-494,234.5,242.75,93.75,1,1,1
2026-02-26,ASIAL,above,1,4,0,0,25264.75,2,8.75,-117.5,-1166,-1126,-577,-53.0,-130,2.547432475099745,-78,31.0,31.0,403.0,0,0,1
2026-02-26,ONL,above,1,4,0,0,25264.75,2,8.75,-117.5,-1166,-1126,-577,-53.0,-130,2.547432475099745,-78,31.0,31.0,403.0,0,0,1
2026-02-26,PDEQ,above,1,3,0,0,25276.625,2,5.125,-115.75,-1134,-821,-350,-14.5,-21,3.2968027672711995,-207,19.125,19.125,391.625,0,0,1
2026-02-26,PDL,above,1,31,0,0,25156.75,0,22.5,-179.5,-3514,-1688,-500,-53.5,117,1.3870922581548368,-223,32.75,32.75,295.0,0,0,1
2026-02-27,ASIAL,below,-1,38,0,0,24971.0,0,9.25,-100.0,-1232,-751,-568,-32.5,-122,0.9999522376653771,-272,49.75,49.75,50.5,0,0,1
2026-02-27,LDNL,below,-1,3,1,1,24898.0,0,6.25,-45.0,-652,-685,-681,-65.75,-100,2.8758110759016144,-261,116.0,116.0,99.5,1,1,1
2026-02-27,ONL,above,1,13,1,1,24793.75,1,11.75,-40.0,20,346,-912,-74.5,-209,1.171293275103325,-360,208.0,227.75,0.0,1,1,0
2026-02-27,PML,above,1,13,1,1,24793.75,1,11.75,-40.0,20,346,-912,-74.5,-209,1.171293275103325,-360,208.0,227.75,0.0,1,1,0
2026-03-02,ASIAH,below,-1,34,0,0,24901.25,2,6.0,-55.75,411,44,2,-12.25,-58,1.0854887878957902,13,59.25,59.25,57.25,1,0,1
2026-03-02,LDNH,below,-1,1,0,0,24729.0,1,27.0,-127.75,-766,-92,-502,-105.25,-112,6.351765274867001,-411,2.5,2.5,218.75,0,0,1
2026-03-02,ONH,below,-1,34,0,0,24901.25,2,6.0,-55.75,411,44,2,-12.25,-58,1.0854887878957902,13,59.25,59.25,57.25,1,0,1
2026-03-02,PDC,below,-1,131,0,0,24998.5,0,5.75,-24.5,671,-136,-296,-45.25,-87,1.3048899119021193,-247,8.0,8.0,78.0,0,0,1
2026-03-02,PDEQ,below,-1,37,0,0,24909.375,2,9.125,-67.0,550,-174,-121,-25.5,-81,0.8542892812555735,-254,67.375,67.375,49.125,1,0,1
2026-03-02,PDH,below,-1,137,0,0,25036.75,0,1.0,-94.75,248,-1090,-98,-20.0,86,1.1794527169620013,142,42.0,42.0,39.75,0,0,1
2026-03-02,PDL,below,-1,2,0,0,24782.0,0,0.5,-164.5,-889,-426,-660,-137.25,-211,5.679767788499255,-170,3.75,3.75,165.75,0,0,1
2026-03-02,PMH,below,-1,1,0,0,24739.25,1,16.75,-127.75,-766,-92,-502,-105.25,-112,6.351765274867001,-411,12.75,12.75,208.5,0,0,1
2026-03-03,ASIAL,below,-1,230,0,0,24736.0,0,7.5,-48.75,-166,48,-367,-27.5,-82,1.4122020658337449,-378,12.5,26.5,96.5,0,0,1
2026-03-03,LDNH,below,-1,136,0,0,24694.5,0,30.25,-123.25,-585,-686,-738,-77.0,-254,1.6590023872345772,-309,92.0,92.0,25.75,1,0,1
2026-03-03,LDNL,above,1,55,1,1,24370.0,2,4.0,-166.75,-1845,-745,-169,-17.0,-96,1.0948142342644946,-357,270.0,354.75,18.0,1,1,0
2026-03-03,ONL,above,1,55,1,1,24370.0,2,4.0,-166.75,-1845,-745,-169,-17.0,-96,1.0948142342644946,-357,270.0,354.75,18.0,1,1,0
2026-03-03,PML,above,1,55,1,1,24370.0,2,4.0,-166.75,-1845,-745,-169,-17.0,-96,1.0948142342644946,-357,270.0,354.75,18.0,1,1,0
2026-03-05,ASIAL,above,1,60,0,0,24981.0,1,35.75,-251.0,-3600,-2073,-865,-54.0,-95,1.404475668473488,-919,117.0,117.0,50.5,1,1,1
2026-03-05,LDNH,below,-1,30,1,1,25205.75,3,4.0,-168.0,-2412,-1647,-906,-39.0,-382,1.2587632102124096,-774,275.25,275.25,0.5,1,1,0
2026-03-05,LDNL,above,1,60,0,0,24973.25,3,28.0,-251.0,-3600,-2073,-865,-54.0,-95,1.404475668473488,-919,124.75,124.75,42.75,1,1,1
2026-03-05,ONL,above,1,60,0,0,24962.75,2,17.5,-251.0,-3600,-2073,-865,-54.0,-95,1.404475668473488,-919,135.25,135.25,32.25,1,1,1
2026-03-05,PDC,below,-1,8,1,0,25120.0,0,5.25,-107.0,-1506,-1720,-4,-1.25,-68,1.33242439266237,-85,189.5,189.5,89.75,1,1,1
2026-03-05,PDL,above,1,198,0,0,24826.0,0,7.0,-150.25,-1503,207,60,-6.75,57,0.688114671663438,-16,62.75,62.75,53.5,1,0,1
2026-03-05,PMH,below,-1,30,1,1,25205.75,3,4.0,-168.0,-2412,-1647,-906,-39.0,-382,1.2587632102124096,-774,275.25,275.25,0.5,1,1,0
2026-03-05,PML,above,1,60,0,0,24962.75,2,17.5,-251.0,-3600,-2073,-865,-54.0,-95,1.404475668473488,-919,135.25,135.25,32.25,1,1,1
2026-03-06,LDNL,below,-1,53,0,0,24805.5,0,16.5,-113.25,-611,-215,-622,-22.75,-235,0.9628287486959863,-543,53.5,53.5,94.0,1,0,1
2026-03-06,ONL,above,1,6,1,1,24612.5,1,3.75,-12.5,5,386,-563,-74.0,113,2.1053191942421527,-266,267.0,287.0,0.0,1,1,0
2026-03-06,PDL,below,-1,30,1,1,24772.5,0,3.0,-55.75,-1113,-155,-454,-77.5,-16,1.4492528958360247,-444,108.0,108.0,120.75,1,1,1
2026-03-06,PML,above,1,6,1,1,24612.5,1,3.75,-12.5,5,386,-563,-74.0,113,2.1053191942421527,-266,267.0,287.0,0.0,1,1,0
2026-03-09,PDC,below,-1,153,0,0,24667.75,0,12.25,-45.5,-775,-357,-437,-32.0,-127,1.349843984177293,-448,34.0,67.0,81.5,0,0,1
2026-03-09,PDEQ,below,-1,349,0,0,24763.625,0,35.125,-97.5,-1057,-430,-942,-125.5,-185,4.756941377381268,-711,-10.125,-10.125,294.375,0,0,1
2026-03-09,PDH,below,-1,357,0,0,24926.25,0,3.75,-247.75,-1878,-1398,-261,-41.5,20,1.2602763218538644,-309,44.0,44.0,131.75,0,0,1
2026-03-09,PDL,below,-1,102,0,0,24601.0,0,1.25,-81.5,-450,-215,-245,-17.75,-78,0.8772101520193124,-240,19.5,19.5,79.0,0,0,1
2026-03-10,LDNH,below,-1,89,0,0,25150.5,2,2.25,-147.75,-1045,-6,-123,-11.25,-28,0.912891876114293,-123,40.75,70.25,31.5,0,0,1
2026-03-10,LDNL,above,1,30,1,0,24939.0,0,11.5,-115.75,-1259,-27,-364,-44.5,-24,1.0028185729120307,-258,226.0,243.0,46.75,1,1,1
2026-03-10,ONH,below,-1,89,0,0,25150.5,2,2.25,-147.75,-1045,-6,-123,-11.25,-28,0.912891876114293,-123,40.75,70.25,31.5,0,0,1
2026-03-10,PMH,below,-1,89,0,0,25150.5,2,2.25,-147.75,-1045,-6,-123,-11.25,-28,0.912891876114293,-123,40.75,70.25,31.5,0,0,1
2026-03-11,ASIAH,below,-1,30,0,0,25125.0,1,53.75,-89.0,-1738,-545,-1448,-114.0,-160,2.1720245258151394,-1027,166.75,207.0,55.0,1,1,1
2026-03-11,ASIAL,above,1,55,0,0,25009.75,0,9.5,-24.75,-283,-1059,-578,-52.0,-50,1.551151118825603,-78,80.25,80.25,62.25,1,0,1
2026-03-11,LDNL,above,1,138,1,1,24895.75,3,7.75,-76.75,-2077,-986,-767,-21.25,-300,1.1665136210590756,-584,111.25,130.75,3.0,1,1,0
2026-03-11,ONH,below,-1,30,0,0,25125.0,1,53.75,-89.0,-1738,-545,-1448,-114.0,-160,2.1720245258151394,-1027,166.75,207.0,55.0,1,1,1
2026-03-11,ONL,above,1,138,1,1,24895.75,3,7.75,-76.75,-2077,-986,-767,-21.25,-300,1.1665136210590756,-584,111.25,130.75,3.0,1,1,0
2026-03-11,PDC,above,1,57,1,1,24985.75,0,2.75,-74.0,-619,-948,-341,-34.25,-70,1.3564829734665376,-256,104.25,104.25,38.25,1,1,1
2026-03-11,PDL,above,1,138,1,1,24892.25,3,4.25,-76.75,-2077,-986,-767,-21.25,-300,1.1665136210590756,-584,114.75,134.25,0.0,1,1,0
2026-03-11,PML,above,1,138,1,1,24895.75,3,7.75,-76.75,-2077,-986,-767,-21.25,-300,1.1665136210590756,-584,111.25,130.75,3.0,1,1,0
2026-03-12,ASIAL,above,1,17,1,0,24695.5,1,19.25,-86.0,-853,-777,-114,-66.75,-131,1.6040100250626566,97,71.75,71.75,123.0,1,0,1
2026-03-12,ONL,above,1,17,1,0,24695.5,1,19.25,-86.0,-853,-777,-114,-66.75,-131,1.6040100250626566,97,71.75,71.75,123.0,1,0,1
2026-03-12,PML,above,1,1,1,0,24750.5,0,7.5,-81.5,-728,-219,-217,-29.0,-53,3.53368666184855,-202,84.0,84.0,137.25,1,0,1
2026-03-13,ASIAL,above,1,87,0,0,24491.25,0,5.5,-188.25,-3121,-2347,-442,-51.0,-152,1.197106690777577,134,78.0,78.0,99.5,1,0,1
2026-03-13,LDNL,above,1,136,1,0,24397.0,2,1.5,-127.25,-1940,-1100,-7,10.75,-62,1.317631438426347,-41,91.5,91.5,5.25,1,0,0
2026-03-13,ONH,below,-1,13,0,0,24738.0,1,16.0,-82.75,-587,-459,-426,-70.75,-63,1.2919360060733944,-227,135.5,276.25,67.25,1,1,1
2026-03-13,ONL,above,1,136,1,0,24397.0,2,1.5,-127.25,-1940,-1100,-7,10.75,-62,1.317631438426347,-41,91.5,91.5,5.25,1,0,0
2026-03-13,PDC,above,1,76,0,0,24555.25,1,3.5,-104.25,-2109,-1622,-729,-55.5,-315,1.3492123503465658,-425,42.25,42.25,159.75,0,0,1
2026-03-13,PDEQ,below,-1,3,1,0,24688.625,0,12.625,-1.0,-316,24,13,2.5,23,3.049747656813266,-122,77.625,226.875,116.625,1,1,1
2026-03-13,PDL,above,1,82,0,0,24542.75,1,0.0,-114.0,-2354,-1589,-304,-23.75,-32,1.1752305665349143,-189,29.75,29.75,147.25,0,0,1
2026-03-13,PMH,below,-1,13,0,0,24738.0,1,16.0,-82.75,-587,-459,-426,-70.75,-63,1.2919360060733944,-227,135.5,276.25,67.25,1,1,1
2026-03-13,PML,above,1,136,1,0,24397.0,2,1.5,-127.25,-1940,-1100,-7,10.75,-62,1.317631438426347,-41,91.5,91.5,5.25,1,0,0
2026-03-16,ONH,below,-1,2,0,0,24903.0,1,3.0,-6.0,-152,-156,37,-30.75,149,5.426104464320285,55,23.0,69.75,77.0,0,0,1
2026-03-16,PMH,below,-1,2,0,0,24903.0,1,3.0,-6.0,-152,-156,37,-30.75,149,5.426104464320285,55,23.0,69.75,77.0,0,0,1
2026-03-17,ONH,below,-1,2,0,0,25025.75,2,33.75,-112.0,-1091,-47,-628,-58.0,-128,4.501201678276102,-600,30.0,30.0,91.25,0,0,1
2026-03-17,PDH,below,-1,2,0,0,25035.0,2,24.5,-112.0,-1091,-47,-628,-58.0,-128,4.501201678276102,-600,39.25,39.25,82.0,0,0,1
2026-03-17,PMH,below,-1,2,0,0,25025.75,2,33.75,-112.0,-1091,-47,-628,-58.0,-128,4.501201678276102,-600,30.0,30.0,91.25,0,0,1
2026-03-18,ASIAL,below,-1,16,1,1,24998.0,1,0.25,-112.25,-872,-367,-680,-51.75,2,1.1043025630888843,-469,186.25,186.25,0.0,1,1,0
2026-03-18,ONL,above,1,55,0,0,24864.0,1,3.0,-80.75,-475,-274,-481,-28.75,-160,1.2112012562156504,-526,67.75,67.75,52.25,1,0,1
2026-03-18,PML,above,1,55,0,0,24864.0,1,3.0,-80.75,-475,-274,-481,-28.75,-160,1.2112012562156504,-526,67.75,67.75,52.25,1,0,1
2026-03-19,ASIAL,below,-1,97,1,1,24576.0,0,1.5,-43.25,-1468,-1379,-454,-14.25,-28,2.2045420588674736,182,179.0,179.0,0.0,1,1,0
2026-03-19,LDNH,below,-1,336,0,0,24650.25,3,31.0,-226.0,-1647,-1391,-904,-104.75,-309,2.490865272486978,-441,106.25,106.25,41.25,1,1,1
